date,Year,Quarter,lga,dwelling,median_sales_price,lga_shp
1993-Q3,1993,Q3,Bayside,Non Strata,205.0,Bayside
1993-Q4,1993,Q4,Bayside,Non Strata,215.0,Bayside
1994-Q1,1994,Q1,Bayside,Non Strata,210.0,Bayside
1994-Q2,1994,Q2,Bayside,Non Strata,224.0,Bayside
1994-Q3,1994,Q3,Bayside,Non Strata,225.5,Bayside
1994-Q4,1994,Q4,Bayside,Non Strata,232.0,Bayside
1995-Q1,1995,Q1,Bayside,Non Strata,227.5,Bayside
1995-Q2,1995,Q2,Bayside,Non Strata,212.0,Bayside
1995-Q3,1995,Q3,Bayside,Non Strata,229.0,Bayside
1995-Q4,1995,Q4,Bayside,Non Strata,230.0,Bayside
1996-Q1,1996,Q1,Bayside,Non Strata,233.5,Bayside
1996-Q2,1996,Q2,Bayside,Non Strata,241.5,Bayside
1996-Q3,1996,Q3,Bayside,Non Strata,251.0,Bayside
1996-Q4,1996,Q4,Bayside,Non Strata,259.0,Bayside
1997-Q1,1997,Q1,Bayside,Non Strata,271.0,Bayside
1997-Q2,1997,Q2,Bayside,Non Strata,277.0,Bayside
1997-Q3,1997,Q3,Bayside,Non Strata,300.0,Bayside
1997-Q4,1997,Q4,Bayside,Non Strata,310.0,Bayside
1998-Q1,1998,Q1,Bayside,Non Strata,312.0,Bayside
1998-Q2,1998,Q2,Bayside,Non Strata,317.0,Bayside
1998-Q3,1998,Q3,Bayside,Non Strata,325.0,Bayside
1998-Q4,1998,Q4,Bayside,Non Strata,330.0,Bayside
1999-Q1,1999,Q1,Bayside,Non Strata,337.5,Bayside
1999-Q2,1999,Q2,Bayside,Non Strata,340.5,Bayside
1999-Q3,1999,Q3,Bayside,Non Strata,364.5,Bayside
1999-Q4,1999,Q4,Bayside,Non Strata,377.0,Bayside
2000-Q1,2000,Q1,Bayside,Non Strata,396.0,Bayside
2000-Q2,2000,Q2,Bayside,Non Strata,384.5,Bayside
2000-Q3,2000,Q3,Bayside,Non Strata,386.0,Bayside
2000-Q4,2000,Q4,Bayside,Non Strata,394.0,Bayside
2001-Q1,2001,Q1,Bayside,Non Strata,400.0,Bayside
2001-Q2,2001,Q2,Bayside,Non Strata,426.0,Bayside
2001-Q3,2001,Q3,Bayside,Non Strata,478.0,Bayside
2001-Q4,2001,Q4,Bayside,Non Strata,509.5,Bayside
2002-Q1,2002,Q1,Bayside,Non Strata,509.0,Bayside
2002-Q2,2002,Q2,Bayside,Non Strata,529.0,Bayside
2002-Q3,2002,Q3,Bayside,Non Strata,556.0,Bayside
2002-Q4,2002,Q4,Bayside,Non Strata,603.5,Bayside
2003-Q1,2003,Q1,Bayside,Non Strata,576.5,Bayside
2003-Q2,2003,Q2,Bayside,Non Strata,623.5,Bayside
2003-Q3,2003,Q3,Bayside,Non Strata,652.5,Bayside
2003-Q4,2003,Q4,Bayside,Non Strata,654.5,Bayside
2004-Q1,2004,Q1,Bayside,Non Strata,635.0,Bayside
2004-Q2,2004,Q2,Bayside,Non Strata,605.0,Bayside
2004-Q3,2004,Q3,Bayside,Non Strata,632.0,Bayside
2004-Q4,2004,Q4,Bayside,Non Strata,579.5,Bayside
2005-Q1,2005,Q1,Bayside,Non Strata,590.0,Bayside
2005-Q2,2005,Q2,Bayside,Non Strata,615.0,Bayside
2005-Q3,2005,Q3,Bayside,Non Strata,566.0,Bayside
2005-Q4,2005,Q4,Bayside,Non Strata,575.0,Bayside
2006-Q1,2006,Q1,Bayside,Non Strata,559.0,Bayside
2006-Q2,2006,Q2,Bayside,Non Strata,583.5,Bayside
2006-Q3,2006,Q3,Bayside,Non Strata,572.0,Bayside
2006-Q4,2006,Q4,Bayside,Non Strata,572.0,Bayside
2007-Q1,2007,Q1,Bayside,Non Strata,560.0,Bayside
2007-Q2,2007,Q2,Bayside,Non Strata,577.0,Bayside
2007-Q3,2007,Q3,Bayside,Non Strata,625.0,Bayside
2007-Q4,2007,Q4,Bayside,Non Strata,630.5,Bayside
2008-Q1,2008,Q1,Bayside,Non Strata,650.5,Bayside
2008-Q2,2008,Q2,Bayside,Non Strata,617.5,Bayside
2008-Q3,2008,Q3,Bayside,Non Strata,614.5,Bayside
2008-Q4,2008,Q4,Bayside,Non Strata,619.0,Bayside
2009-Q1,2009,Q1,Bayside,Non Strata,600.5,Bayside
2009-Q2,2009,Q2,Bayside,Non Strata,619.5,Bayside
2009-Q3,2009,Q3,Bayside,Non Strata,695.5,Bayside
2009-Q4,2009,Q4,Bayside,Non Strata,691.0,Bayside
2010-Q1,2010,Q1,Bayside,Non Strata,730.0,Bayside
2010-Q2,2010,Q2,Bayside,Non Strata,785.5,Bayside
2010-Q3,2010,Q3,Bayside,Non Strata,758.0,Bayside
2010-Q4,2010,Q4,Bayside,Non Strata,764.0,Bayside
2011-Q1,2011,Q1,Bayside,Non Strata,795.5,Bayside
2011-Q2,2011,Q2,Bayside,Non Strata,788.5,Bayside
2011-Q3,2011,Q3,Bayside,Non Strata,766.5,Bayside
2011-Q4,2011,Q4,Bayside,Non Strata,772.5,Bayside
2012-Q1,2012,Q1,Bayside,Non Strata,769.0,Bayside
2012-Q2,2012,Q2,Bayside,Non Strata,772.0,Bayside
2012-Q3,2012,Q3,Bayside,Non Strata,787.0,Bayside
2012-Q4,2012,Q4,Bayside,Non Strata,811.0,Bayside
2013-Q1,2013,Q1,Bayside,Non Strata,802.5,Bayside
2013-Q2,2013,Q2,Bayside,Non Strata,833.0,Bayside
2013-Q3,2013,Q3,Bayside,Non Strata,914.0,Bayside
2013-Q4,2013,Q4,Bayside,Non Strata,948.0,Bayside
2014-Q1,2014,Q1,Bayside,Non Strata,939.0,Bayside
2014-Q2,2014,Q2,Bayside,Non Strata,1083.5,Bayside
2014-Q3,2014,Q3,Bayside,Non Strata,1066.0,Bayside
2014-Q4,2014,Q4,Bayside,Non Strata,1050.0,Bayside
2015-Q1,2015,Q1,Bayside,Non Strata,1198.5,Bayside
2015-Q2,2015,Q2,Bayside,Non Strata,1264.5,Bayside
2015-Q3,2015,Q3,Bayside,Non Strata,1260.0,Bayside
2015-Q4,2015,Q4,Bayside,Non Strata,1229.0,Bayside
2016-Q1,2016,Q1,Bayside,Non Strata,1192.5,Bayside
2016-Q2,2016,Q2,Bayside,Non Strata,1282.5,Bayside
2016-Q3,2016,Q3,Bayside,Non Strata,1335.0,Bayside
2016-Q4,2016,Q4,Bayside,Non Strata,1405.0,Bayside
2017-Q2,2017,Q2,Bayside,Non Strata,1450.0,Bayside
2017-Q3,2017,Q3,Bayside,Non Strata,1404.0,Bayside
2017-Q4,2017,Q4,Bayside,Non Strata,1390.0,Bayside
2018-Q1,2018,Q1,Bayside,Non Strata,1303.0,Bayside
2018-Q2,2018,Q2,Bayside,Non Strata,1298.0,Bayside
2018-Q3,2018,Q3,Bayside,Non Strata,1195.0,Bayside
2018-Q4,2018,Q4,Bayside,Non Strata,1183.0,Bayside
2019-Q1,2019,Q1,Bayside,Non Strata,1138.0,Bayside
2019-Q2,2019,Q2,Bayside,Non Strata,1127.0,Bayside
2019-Q3,2019,Q3,Bayside,Non Strata,1250.0,Bayside
2019-Q4,2019,Q4,Bayside,Non Strata,1366.0,Bayside
2020-Q1,2020,Q1,Bayside,Non Strata,1390.0,Bayside
2020-Q2,2020,Q2,Bayside,Non Strata,1585.0,Bayside
2020-Q3,2020,Q3,Bayside,Non Strata,1565.0,Bayside
2020-Q4,2020,Q4,Bayside,Non Strata,1600.0,Bayside
2021-Q1,2021,Q1,Bayside,Non Strata,1715.0,Bayside
2021-Q2,2021,Q2,Bayside,Non Strata,1901.0,Bayside
2021-Q3,2021,Q3,Bayside,Non Strata,2150.0,Bayside
2021-Q4,2021,Q4,Bayside,Non Strata,2130.0,Bayside
2022-Q1,2022,Q1,Bayside,Non Strata,2258.0,Bayside
2022-Q2,2022,Q2,Bayside,Non Strata,2108.0,Bayside
2022-Q3,2022,Q3,Bayside,Non Strata,1950.0,Bayside
2022-Q4,2022,Q4,Bayside,Non Strata,1965.0,Bayside
2023-Q1,2023,Q1,Bayside,Non Strata,1843.0,Bayside
2023-Q2,2023,Q2,Bayside,Non Strata,1988.0,Bayside
2023-Q3,2023,Q3,Bayside,Non Strata,2094.0,Bayside
2023-Q4,2023,Q4,Bayside,Non Strata,2113.0,Bayside
2024-Q1,2024,Q1,Bayside,Non Strata,2360.0,Bayside
2024-Q2,2024,Q2,Bayside,Non Strata,2234.0,Bayside
2024-Q4,2024,Q4,Bayside,Non Strata,2196.0,Bayside
2025-Q1,2025,Q1,Bayside,Non Strata,2300.0,Bayside
2025-Q2,2025,Q2,Bayside,Non Strata,2294.0,Bayside
2025-Q3,2025,Q3,Bayside,Non Strata,2260.0,Bayside
1991-Q3,1991,Q3,Bayside,Strata,115.0,Bayside
1991-Q4,1991,Q4,Bayside,Strata,131.0,Bayside
1992-Q1,1992,Q1,Bayside,Strata,139.0,Bayside
1992-Q2,1992,Q2,Bayside,Strata,137.5,Bayside
1992-Q3,1992,Q3,Bayside,Strata,134.0,Bayside
1992-Q4,1992,Q4,Bayside,Strata,130.5,Bayside
1993-Q1,1993,Q1,Bayside,Strata,135.0,Bayside
1993-Q2,1993,Q2,Bayside,Strata,138.5,Bayside
1993-Q3,1993,Q3,Bayside,Strata,138.0,Bayside
1993-Q4,1993,Q4,Bayside,Strata,140.5,Bayside
1994-Q1,1994,Q1,Bayside,Strata,139.5,Bayside
1994-Q2,1994,Q2,Bayside,Strata,147.5,Bayside
1994-Q3,1994,Q3,Bayside,Strata,142.5,Bayside
1994-Q4,1994,Q4,Bayside,Strata,150.5,Bayside
1995-Q1,1995,Q1,Bayside,Strata,151.5,Bayside
1995-Q2,1995,Q2,Bayside,Strata,152.5,Bayside
1995-Q3,1995,Q3,Bayside,Strata,155.5,Bayside
1995-Q4,1995,Q4,Bayside,Strata,159.5,Bayside
1996-Q1,1996,Q1,Bayside,Strata,162.5,Bayside
1996-Q2,1996,Q2,Bayside,Strata,155.5,Bayside
1996-Q3,1996,Q3,Bayside,Strata,156.0,Bayside
1996-Q4,1996,Q4,Bayside,Strata,163.5,Bayside
1997-Q1,1997,Q1,Bayside,Strata,168.5,Bayside
1997-Q2,1997,Q2,Bayside,Strata,175.0,Bayside
1997-Q3,1997,Q3,Bayside,Strata,196.5,Bayside
1997-Q4,1997,Q4,Bayside,Strata,197.0,Bayside
1998-Q1,1998,Q1,Bayside,Strata,196.5,Bayside
1998-Q2,1998,Q2,Bayside,Strata,205.0,Bayside
1998-Q3,1998,Q3,Bayside,Strata,208.0,Bayside
1998-Q4,1998,Q4,Bayside,Strata,208.0,Bayside
1999-Q1,1999,Q1,Bayside,Strata,245.0,Bayside
1999-Q2,1999,Q2,Bayside,Strata,217.0,Bayside
1999-Q3,1999,Q3,Bayside,Strata,215.0,Bayside
1999-Q4,1999,Q4,Bayside,Strata,231.0,Bayside
2000-Q1,2000,Q1,Bayside,Strata,243.5,Bayside
2000-Q2,2000,Q2,Bayside,Strata,245.0,Bayside
2000-Q3,2000,Q3,Bayside,Strata,237.5,Bayside
2000-Q4,2000,Q4,Bayside,Strata,244.0,Bayside
2001-Q1,2001,Q1,Bayside,Strata,254.5,Bayside
2001-Q2,2001,Q2,Bayside,Strata,294.5,Bayside
2001-Q3,2001,Q3,Bayside,Strata,290.5,Bayside
2001-Q4,2001,Q4,Bayside,Strata,292.5,Bayside
2002-Q1,2002,Q1,Bayside,Strata,304.0,Bayside
2002-Q2,2002,Q2,Bayside,Strata,320.5,Bayside
2002-Q3,2002,Q3,Bayside,Strata,335.0,Bayside
2002-Q4,2002,Q4,Bayside,Strata,327.5,Bayside
2003-Q1,2003,Q1,Bayside,Strata,369.0,Bayside
2003-Q2,2003,Q2,Bayside,Strata,371.5,Bayside
2003-Q3,2003,Q3,Bayside,Strata,392.5,Bayside
2003-Q4,2003,Q4,Bayside,Strata,384.5,Bayside
2004-Q1,2004,Q1,Bayside,Strata,367.5,Bayside
2004-Q2,2004,Q2,Bayside,Strata,383.5,Bayside
2004-Q3,2004,Q3,Bayside,Strata,382.5,Bayside
2004-Q4,2004,Q4,Bayside,Strata,390.0,Bayside
2005-Q1,2005,Q1,Bayside,Strata,385.0,Bayside
2005-Q2,2005,Q2,Bayside,Strata,401.5,Bayside
2005-Q3,2005,Q3,Bayside,Strata,377.5,Bayside
2005-Q4,2005,Q4,Bayside,Strata,375.0,Bayside
2006-Q1,2006,Q1,Bayside,Strata,377.5,Bayside
2006-Q2,2006,Q2,Bayside,Strata,380.0,Bayside
2006-Q3,2006,Q3,Bayside,Strata,352.5,Bayside
2006-Q4,2006,Q4,Bayside,Strata,366.5,Bayside
2007-Q1,2007,Q1,Bayside,Strata,354.0,Bayside
2007-Q2,2007,Q2,Bayside,Strata,365.0,Bayside
2007-Q3,2007,Q3,Bayside,Strata,335.0,Bayside
2007-Q4,2007,Q4,Bayside,Strata,364.5,Bayside
2008-Q1,2008,Q1,Bayside,Strata,373.0,Bayside
2008-Q2,2008,Q2,Bayside,Strata,379.5,Bayside
2008-Q3,2008,Q3,Bayside,Strata,392.0,Bayside
2008-Q4,2008,Q4,Bayside,Strata,411.0,Bayside
2009-Q1,2009,Q1,Bayside,Strata,417.5,Bayside
2009-Q2,2009,Q2,Bayside,Strata,405.0,Bayside
2009-Q3,2009,Q3,Bayside,Strata,430.0,Bayside
2009-Q4,2009,Q4,Bayside,Strata,458.5,Bayside
2010-Q1,2010,Q1,Bayside,Strata,441.0,Bayside
2010-Q2,2010,Q2,Bayside,Strata,437.0,Bayside
2010-Q3,2010,Q3,Bayside,Strata,444.0,Bayside
2010-Q4,2010,Q4,Bayside,Strata,487.5,Bayside
2011-Q1,2011,Q1,Bayside,Strata,463.5,Bayside
2011-Q2,2011,Q2,Bayside,Strata,536.5,Bayside
2011-Q3,2011,Q3,Bayside,Strata,532.5,Bayside
2011-Q4,2011,Q4,Bayside,Strata,520.0,Bayside
2012-Q1,2012,Q1,Bayside,Strata,540.0,Bayside
2012-Q2,2012,Q2,Bayside,Strata,544.0,Bayside
2012-Q3,2012,Q3,Bayside,Strata,535.0,Bayside
2012-Q4,2012,Q4,Bayside,Strata,560.0,Bayside
2013-Q1,2013,Q1,Bayside,Strata,554.5,Bayside
2013-Q2,2013,Q2,Bayside,Strata,573.0,Bayside
2013-Q3,2013,Q3,Bayside,Strata,579.5,Bayside
2013-Q4,2013,Q4,Bayside,Strata,609.0,Bayside
2014-Q1,2014,Q1,Bayside,Strata,694.0,Bayside
2014-Q2,2014,Q2,Bayside,Strata,649.0,Bayside
2014-Q3,2014,Q3,Bayside,Strata,720.0,Bayside
2014-Q4,2014,Q4,Bayside,Strata,751.5,Bayside
2015-Q1,2015,Q1,Bayside,Strata,799.0,Bayside
2015-Q2,2015,Q2,Bayside,Strata,833.5,Bayside
2015-Q3,2015,Q3,Bayside,Strata,776.5,Bayside
2015-Q4,2015,Q4,Bayside,Strata,732.0,Bayside
2016-Q1,2016,Q1,Bayside,Strata,691.5,Bayside
2016-Q2,2016,Q2,Bayside,Strata,809.5,Bayside
2016-Q3,2016,Q3,Bayside,Strata,839.5,Bayside
2016-Q4,2016,Q4,Bayside,Strata,754.0,Bayside
2017-Q2,2017,Q2,Bayside,Strata,765.0,Bayside
2017-Q3,2017,Q3,Bayside,Strata,733.5,Bayside
2017-Q4,2017,Q4,Bayside,Strata,715.0,Bayside
2018-Q1,2018,Q1,Bayside,Strata,720.0,Bayside
2018-Q2,2018,Q2,Bayside,Strata,720.0,Bayside
2018-Q3,2018,Q3,Bayside,Strata,700.0,Bayside
2018-Q4,2018,Q4,Bayside,Strata,694.0,Bayside
2019-Q1,2019,Q1,Bayside,Strata,675.0,Bayside
2019-Q2,2019,Q2,Bayside,Strata,690.0,Bayside
2019-Q3,2019,Q3,Bayside,Strata,720.0,Bayside
2019-Q4,2019,Q4,Bayside,Strata,725.0,Bayside
2020-Q1,2020,Q1,Bayside,Strata,730.0,Bayside
2020-Q2,2020,Q2,Bayside,Strata,815.0,Bayside
2020-Q3,2020,Q3,Bayside,Strata,820.0,Bayside
2020-Q4,2020,Q4,Bayside,Strata,833.0,Bayside
2021-Q1,2021,Q1,Bayside,Strata,850.0,Bayside
2021-Q2,2021,Q2,Bayside,Strata,899.0,Bayside
2021-Q3,2021,Q3,Bayside,Strata,920.0,Bayside
2021-Q4,2021,Q4,Bayside,Strata,945.0,Bayside
2022-Q1,2022,Q1,Bayside,Strata,905.0,Bayside
2022-Q2,2022,Q2,Bayside,Strata,925.0,Bayside
2022-Q3,2022,Q3,Bayside,Strata,866.0,Bayside
2022-Q4,2022,Q4,Bayside,Strata,838.0,Bayside
2023-Q1,2023,Q1,Bayside,Strata,850.0,Bayside
2023-Q2,2023,Q2,Bayside,Strata,889.0,Bayside
2023-Q3,2023,Q3,Bayside,Strata,885.0,Bayside
2023-Q4,2023,Q4,Bayside,Strata,889.0,Bayside
2024-Q1,2024,Q1,Bayside,Strata,860.0,Bayside
2024-Q2,2024,Q2,Bayside,Strata,950.0,Bayside
2024-Q4,2024,Q4,Bayside,Strata,920.0,Bayside
2025-Q1,2025,Q1,Bayside,Strata,928.0,Bayside
2025-Q2,2025,Q2,Bayside,Strata,956.0,Bayside
2025-Q3,2025,Q3,Bayside,Strata,945.0,Bayside
1991-Q1,1991,Q1,Bayside,Total,194.0,Bayside
1991-Q2,1991,Q2,Bayside,Total,179.0,Bayside
1991-Q3,1991,Q3,Bayside,Total,167.5,Bayside
1991-Q4,1991,Q4,Bayside,Total,158.5,Bayside
1992-Q1,1992,Q1,Bayside,Total,160.0,Bayside
1992-Q2,1992,Q2,Bayside,Total,167.5,Bayside
1992-Q3,1992,Q3,Bayside,Total,154.5,Bayside
1992-Q4,1992,Q4,Bayside,Total,155.5,Bayside
1993-Q1,1993,Q1,Bayside,Total,160.0,Bayside
1993-Q2,1993,Q2,Bayside,Total,162.5,Bayside
1993-Q3,1993,Q3,Bayside,Total,169.5,Bayside
1993-Q4,1993,Q4,Bayside,Total,175.5,Bayside
1994-Q1,1994,Q1,Bayside,Total,166.5,Bayside
1994-Q2,1994,Q2,Bayside,Total,174.0,Bayside
1994-Q3,1994,Q3,Bayside,Total,166.0,Bayside
1994-Q4,1994,Q4,Bayside,Total,171.0,Bayside
1995-Q1,1995,Q1,Bayside,Total,185.0,Bayside
1995-Q2,1995,Q2,Bayside,Total,180.5,Bayside
1995-Q3,1995,Q3,Bayside,Total,192.5,Bayside
1995-Q4,1995,Q4,Bayside,Total,190.5,Bayside
1996-Q1,1996,Q1,Bayside,Total,185.5,Bayside
1996-Q2,1996,Q2,Bayside,Total,195.0,Bayside
1996-Q3,1996,Q3,Bayside,Total,189.5,Bayside
1996-Q4,1996,Q4,Bayside,Total,213.5,Bayside
1997-Q1,1997,Q1,Bayside,Total,237.5,Bayside
1997-Q2,1997,Q2,Bayside,Total,240.0,Bayside
1997-Q3,1997,Q3,Bayside,Total,227.0,Bayside
1997-Q4,1997,Q4,Bayside,Total,252.5,Bayside
1998-Q1,1998,Q1,Bayside,Total,242.5,Bayside
1998-Q2,1998,Q2,Bayside,Total,259.0,Bayside
1998-Q3,1998,Q3,Bayside,Total,255.5,Bayside
1998-Q4,1998,Q4,Bayside,Total,258.0,Bayside
1999-Q1,1999,Q1,Bayside,Total,275.0,Bayside
1999-Q2,1999,Q2,Bayside,Total,267.5,Bayside
1999-Q3,1999,Q3,Bayside,Total,278.0,Bayside
1999-Q4,1999,Q4,Bayside,Total,311.0,Bayside
2000-Q1,2000,Q1,Bayside,Total,319.0,Bayside
2000-Q2,2000,Q2,Bayside,Total,337.0,Bayside
2000-Q3,2000,Q3,Bayside,Total,296.5,Bayside
2000-Q4,2000,Q4,Bayside,Total,323.5,Bayside
2001-Q1,2001,Q1,Bayside,Total,324.5,Bayside
2001-Q2,2001,Q2,Bayside,Total,344.5,Bayside
2001-Q3,2001,Q3,Bayside,Total,345.0,Bayside
2001-Q4,2001,Q4,Bayside,Total,367.5,Bayside
2002-Q1,2002,Q1,Bayside,Total,391.5,Bayside
2002-Q2,2002,Q2,Bayside,Total,390.0,Bayside
2002-Q3,2002,Q3,Bayside,Total,414.0,Bayside
2002-Q4,2002,Q4,Bayside,Total,396.5,Bayside
2003-Q1,2003,Q1,Bayside,Total,437.5,Bayside
2003-Q2,2003,Q2,Bayside,Total,475.0,Bayside
2003-Q3,2003,Q3,Bayside,Total,460.0,Bayside
2003-Q4,2003,Q4,Bayside,Total,471.5,Bayside
2004-Q1,2004,Q1,Bayside,Total,452.5,Bayside
2004-Q2,2004,Q2,Bayside,Total,436.5,Bayside
2004-Q3,2004,Q3,Bayside,Total,447.5,Bayside
2004-Q4,2004,Q4,Bayside,Total,427.5,Bayside
2005-Q1,2005,Q1,Bayside,Total,417.5,Bayside
2005-Q2,2005,Q2,Bayside,Total,445.0,Bayside
2005-Q3,2005,Q3,Bayside,Total,431.5,Bayside
2005-Q4,2005,Q4,Bayside,Total,450.0,Bayside
2006-Q1,2006,Q1,Bayside,Total,430.0,Bayside
2006-Q2,2006,Q2,Bayside,Total,447.0,Bayside
2006-Q3,2006,Q3,Bayside,Total,420.0,Bayside
2006-Q4,2006,Q4,Bayside,Total,417.5,Bayside
2007-Q1,2007,Q1,Bayside,Total,417.5,Bayside
2007-Q2,2007,Q2,Bayside,Total,428.5,Bayside
2007-Q3,2007,Q3,Bayside,Total,457.5,Bayside
2007-Q4,2007,Q4,Bayside,Total,454.0,Bayside
2008-Q1,2008,Q1,Bayside,Total,444.0,Bayside
2008-Q2,2008,Q2,Bayside,Total,432.5,Bayside
2008-Q3,2008,Q3,Bayside,Total,421.5,Bayside
2008-Q4,2008,Q4,Bayside,Total,440.0,Bayside
2009-Q1,2009,Q1,Bayside,Total,451.0,Bayside
2009-Q2,2009,Q2,Bayside,Total,450.0,Bayside
2009-Q3,2009,Q3,Bayside,Total,470.0,Bayside
2009-Q4,2009,Q4,Bayside,Total,501.0,Bayside
2010-Q1,2010,Q1,Bayside,Total,519.0,Bayside
2010-Q2,2010,Q2,Bayside,Total,535.0,Bayside
2010-Q3,2010,Q3,Bayside,Total,522.5,Bayside
2010-Q4,2010,Q4,Bayside,Total,540.0,Bayside
2011-Q1,2011,Q1,Bayside,Total,520.5,Bayside
2011-Q2,2011,Q2,Bayside,Total,562.5,Bayside
2011-Q3,2011,Q3,Bayside,Total,597.5,Bayside
2011-Q4,2011,Q4,Bayside,Total,569.5,Bayside
2012-Q1,2012,Q1,Bayside,Total,579.5,Bayside
2012-Q2,2012,Q2,Bayside,Total,556.5,Bayside
2012-Q3,2012,Q3,Bayside,Total,570.0,Bayside
2012-Q4,2012,Q4,Bayside,Total,592.5,Bayside
2013-Q1,2013,Q1,Bayside,Total,585.0,Bayside
2013-Q2,2013,Q2,Bayside,Total,590.0,Bayside
2013-Q3,2013,Q3,Bayside,Total,597.5,Bayside
2013-Q4,2013,Q4,Bayside,Total,632.5,Bayside
2014-Q1,2014,Q1,Bayside,Total,727.0,Bayside
2014-Q2,2014,Q2,Bayside,Total,736.0,Bayside
2014-Q3,2014,Q3,Bayside,Total,755.0,Bayside
2014-Q4,2014,Q4,Bayside,Total,795.5,Bayside
2015-Q1,2015,Q1,Bayside,Total,825.0,Bayside
2015-Q2,2015,Q2,Bayside,Total,865.5,Bayside
2015-Q3,2015,Q3,Bayside,Total,830.0,Bayside
2015-Q4,2015,Q4,Bayside,Total,810.0,Bayside
2016-Q1,2016,Q1,Bayside,Total,735.0,Bayside
2016-Q2,2016,Q2,Bayside,Total,855.0,Bayside
2016-Q3,2016,Q3,Bayside,Total,871.5,Bayside
2016-Q4,2016,Q4,Bayside,Total,887.5,Bayside
2017-Q2,2017,Q2,Bayside,Total,855.0,Bayside
2017-Q3,2017,Q3,Bayside,Total,815.0,Bayside
2017-Q4,2017,Q4,Bayside,Total,810.0,Bayside
2018-Q1,2018,Q1,Bayside,Total,805.0,Bayside
2018-Q2,2018,Q2,Bayside,Total,805.0,Bayside
2018-Q3,2018,Q3,Bayside,Total,800.0,Bayside
2018-Q4,2018,Q4,Bayside,Total,798.0,Bayside
2019-Q1,2019,Q1,Bayside,Total,750.0,Bayside
2019-Q2,2019,Q2,Bayside,Total,795.0,Bayside
2019-Q3,2019,Q3,Bayside,Total,788.0,Bayside
2019-Q4,2019,Q4,Bayside,Total,792.0,Bayside
2020-Q1,2020,Q1,Bayside,Total,810.0,Bayside
2020-Q2,2020,Q2,Bayside,Total,1100.0,Bayside
2020-Q3,2020,Q3,Bayside,Total,1068.0,Bayside
2020-Q4,2020,Q4,Bayside,Total,1110.0,Bayside
2021-Q1,2021,Q1,Bayside,Total,1070.0,Bayside
2021-Q2,2021,Q2,Bayside,Total,1334.0,Bayside
2021-Q3,2021,Q3,Bayside,Total,1350.0,Bayside
2021-Q4,2021,Q4,Bayside,Total,1500.0,Bayside
2022-Q1,2022,Q1,Bayside,Total,1450.0,Bayside
2022-Q2,2022,Q2,Bayside,Total,1313.0,Bayside
2022-Q3,2022,Q3,Bayside,Total,1314.0,Bayside
2022-Q4,2022,Q4,Bayside,Total,1296.0,Bayside
2023-Q1,2023,Q1,Bayside,Total,1062.0,Bayside
2023-Q2,2023,Q2,Bayside,Total,1234.0,Bayside
2023-Q3,2023,Q3,Bayside,Total,1343.0,Bayside
2023-Q4,2023,Q4,Bayside,Total,1358.0,Bayside
2024-Q1,2024,Q1,Bayside,Total,1217.0,Bayside
2024-Q2,2024,Q2,Bayside,Total,1370.0,Bayside
2024-Q4,2024,Q4,Bayside,Total,1350.0,Bayside
2025-Q1,2025,Q1,Bayside,Total,1305.0,Bayside
2025-Q2,2025,Q2,Bayside,Total,1530.0,Bayside
2025-Q3,2025,Q3,Bayside,Total,1351.0,Bayside
2017-Q2,2017,Q2,Bega Valley,Non Strata,460.0,Bega Valley
2017-Q3,2017,Q3,Bega Valley,Non Strata,488.75,Bega Valley
2017-Q4,2017,Q4,Bega Valley,Non Strata,490.0,Bega Valley
2018-Q1,2018,Q1,Bega Valley,Non Strata,470.0,Bega Valley
2018-Q2,2018,Q2,Bega Valley,Non Strata,500.0,Bega Valley
2018-Q3,2018,Q3,Bega Valley,Non Strata,485.0,Bega Valley
2018-Q4,2018,Q4,Bega Valley,Non Strata,499.0,Bega Valley
2019-Q1,2019,Q1,Bega Valley,Non Strata,485.0,Bega Valley
2019-Q2,2019,Q2,Bega Valley,Non Strata,515.0,Bega Valley
2019-Q3,2019,Q3,Bega Valley,Non Strata,550.0,Bega Valley
2019-Q4,2019,Q4,Bega Valley,Non Strata,543.0,Bega Valley
2020-Q1,2020,Q1,Bega Valley,Non Strata,497.0,Bega Valley
2020-Q2,2020,Q2,Bega Valley,Non Strata,685.0,Bega Valley
2020-Q3,2020,Q3,Bega Valley,Non Strata,694.0,Bega Valley
2020-Q4,2020,Q4,Bega Valley,Non Strata,781.0,Bega Valley
2021-Q1,2021,Q1,Bega Valley,Non Strata,760.0,Bega Valley
2021-Q2,2021,Q2,Bega Valley,Non Strata,825.0,Bega Valley
2021-Q3,2021,Q3,Bega Valley,Non Strata,910.0,Bega Valley
2021-Q4,2021,Q4,Bega Valley,Non Strata,913.0,Bega Valley
2022-Q1,2022,Q1,Bega Valley,Non Strata,1080.0,Bega Valley
2022-Q2,2022,Q2,Bega Valley,Non Strata,1096.0,Bega Valley
2022-Q3,2022,Q3,Bega Valley,Non Strata,1055.0,Bega Valley
2022-Q4,2022,Q4,Bega Valley,Non Strata,1100.0,Bega Valley
2023-Q1,2023,Q1,Bega Valley,Non Strata,1196.0,Bega Valley
2023-Q2,2023,Q2,Bega Valley,Non Strata,958.0,Bega Valley
2023-Q3,2023,Q3,Bega Valley,Non Strata,1050.0,Bega Valley
